"","terminal_model","date_sold","date_repaired","part_code","failure_description"
"4359","B",2019-02-21,NA,"S01",NA
"4360","B",2019-12-01,NA,"S01",NA
"4361","B",2018-04-09,NA,"S01",NA
"4362","B",2019-11-18,NA,"S01",NA
"4363","B",2019-09-07,NA,"S01",NA
"4364","B",2019-06-24,NA,"K02",NA
"4365","B",2019-11-02,NA,"K02",NA
"4366","B",2018-03-25,2019-10-06,"S01","Screen flickering"
"4367","B",2018-01-14,2018-02-04,"K02","Key not responding"
"4368","B",2019-07-23,NA,"S01",NA
"4369","B",2019-02-03,NA,"S01",NA
"4370","B",2019-03-19,NA,"S01",NA
"4371","B",2019-12-07,NA,"S01",NA
"4372","B",2019-12-13,NA,"S01",NA
"4373","B",2019-07-23,NA,"S01",NA
"4374","B",2019-01-25,NA,"S01",NA
"4375","B",2019-12-05,NA,"S01",NA
"4376","B",2018-01-19,2018-03-31,"K02","Key not responding"
"4377","B",2019-11-25,NA,"S01",NA
"4378","B",2019-11-13,NA,"S01",NA
"4379","B",2018-12-20,NA,"S01",NA
"4380","B",2019-12-27,NA,"K02",NA
"4381","B",2018-12-12,NA,"S01",NA
"4382","B",2018-11-28,NA,"S01",NA
"4383","B",2019-05-19,NA,"S01",NA
"4384","B",2019-11-25,NA,"K02",NA
"4385","B",2019-10-04,NA,"K02",NA
"4386","B",2019-12-13,NA,"K02",NA
"4387","B",2018-09-03,2019-12-17,"K02","Key not responding"
"4388","B",2018-12-16,2019-09-14,"K02","Key not responding"
"4389","B",2019-07-27,2019-09-24,"S01","Screen shutdown"
"4390","B",2018-05-11,2019-12-20,"S01","Screen shutdown"
"4391","B",2019-02-02,NA,"S01",NA
"4392","B",2018-12-12,NA,"S01",NA
"4393","B",2019-12-20,NA,"S01",NA
"4394","B",2019-08-29,NA,"S01",NA
"4395","B",2019-06-25,NA,"S01",NA
"4396","B",2019-02-15,NA,"S01",NA
"4397","B",2019-12-07,NA,"S01",NA
"4398","B",2019-12-19,NA,"K02",NA
"4399","B",2018-10-29,NA,"S01",NA
"4400","B",2019-01-30,NA,"S01",NA
"4401","B",2018-04-13,NA,"S01",NA
"4402","B",2019-07-28,2019-12-07,"K02","Key not responding"
"4403","B",2018-08-27,NA,"S01",NA
"4404","B",2018-08-31,NA,"S01",NA
"4405","B",2019-07-16,NA,"S01",NA
"4406","B",2019-11-22,NA,"S01",NA
"4407","B",2019-03-22,NA,"K02",NA
"4408","B",2019-07-08,NA,"S01",NA
"4409","B",2019-08-03,NA,"S01",NA
"4410","B",2019-03-13,NA,"S01",NA
"4411","B",2019-12-11,NA,"S01",NA
"4412","B",2018-02-28,NA,"S01",NA
"4413","B",2019-01-13,NA,"S01",NA
"4414","B",2019-08-03,NA,"S01",NA
"4415","B",2018-11-26,NA,"S01",NA
"4416","B",2019-02-24,NA,"S01",NA
"4417","B",2019-06-30,NA,"K02",NA
"4418","B",2019-11-24,NA,"S01",NA
"4419","B",2019-09-12,NA,"S01",NA
"4420","B",2019-04-11,NA,"S01",NA
"4421","B",2019-08-13,NA,"K02",NA
"4422","B",2019-12-28,NA,"S01",NA
"4423","B",2019-08-04,NA,"S01",NA
"4424","B",2018-02-03,2019-01-27,"S01","Screen shutdown"
"4425","B",2018-10-01,NA,"S01",NA
"4426","B",2018-12-21,NA,"S01",NA
"4427","B",2019-12-12,NA,"K02",NA
"4428","B",2019-12-19,NA,"S01",NA
"4429","B",2018-12-29,2019-07-19,"K02","Key not responding"
"4430","B",2019-03-29,NA,"S01",NA
"4431","B",2019-12-18,NA,"K02",NA
"4432","B",2019-12-29,NA,"S01",NA
"4433","B",2018-05-04,NA,"S01",NA
"4434","B",2019-12-24,NA,"S01",NA
"4435","B",2019-03-29,NA,"S01",NA
"4436","B",2019-04-06,2019-11-20,"K02","Key not responding"
"4437","B",2019-03-13,2019-06-12,"S01","Screen shutdown"
"4438","B",2019-02-22,NA,"S01",NA
"4439","B",2019-11-12,2020-01-14,"S01","Screen shutdown"
"4440","B",2019-12-18,NA,"K02",NA
"4441","B",2018-08-14,NA,"S01",NA
"4442","B",2018-12-29,NA,"S01",NA
"4443","B",2019-05-03,NA,"S01",NA
"4444","B",2019-06-26,NA,"S01",NA
"4445","B",2019-03-29,NA,"S01",NA
"4446","B",2019-03-20,NA,"S01",NA
"4447","B",2018-11-21,NA,"S01",NA
"4448","B",2019-12-07,NA,"S01",NA
"4449","B",2018-08-04,NA,"S01",NA
"4450","B",2019-04-14,NA,"S01",NA
"4451","B",2019-12-25,NA,"S01",NA
"4452","B",2018-11-04,NA,"S01",NA
"4453","B",2019-03-22,2019-08-02,"K02","Key not responding"
"4454","B",2019-12-05,NA,"K02",NA
"4455","B",2019-06-01,2019-07-21,"K02","Key not responding"
"4456","B",2018-06-06,NA,"K02",NA
"4457","B",2019-12-27,NA,"S01",NA
"4458","B",2019-11-16,NA,"S01",NA
"4459","B",2018-11-08,NA,"S01",NA
"4460","B",2018-12-01,NA,"S01",NA
"4461","B",2018-08-11,NA,"S01",NA
"4462","B",2019-09-23,NA,"S01",NA
"4463","B",2018-04-08,NA,"S01",NA
"4464","B",2019-10-09,NA,"S01",NA
"4465","B",2019-12-23,NA,"S01",NA
"4466","B",2019-10-25,NA,"S01",NA
"4467","B",2019-02-14,NA,"S01",NA
"4468","B",2018-11-15,NA,"K02",NA
"4469","B",2018-12-13,NA,"S01",NA
"4470","B",2018-09-14,2019-11-08,"S01","Screen shutdown"
"4471","B",2018-06-05,NA,"S01",NA
"4472","B",2019-05-28,NA,"S01",NA
"4473","B",2018-12-17,NA,"S01",NA
"4474","B",2019-08-24,NA,"S01",NA
"4475","B",2018-11-28,NA,"S01",NA
"4476","B",2019-03-05,NA,"S01",NA
"4477","B",2019-11-29,NA,"S01",NA
"4478","B",2018-05-16,NA,"K02",NA
"4479","B",2019-02-03,NA,"K02",NA
"4480","B",2018-03-18,2019-04-06,"K02","Key not responding"
"4481","B",2019-05-20,NA,"S01",NA
"4482","B",2019-09-11,NA,"S01",NA
"4483","B",2019-02-23,NA,"K02",NA
"4484","B",2019-06-18,2019-11-30,"S01","Screen shutdown"
"4485","B",2019-05-19,NA,"K02",NA
"4486","B",2019-01-27,NA,"S01",NA
"4487","B",2018-12-07,NA,"S01",NA
"4488","B",2018-06-20,NA,"S01",NA
"4489","B",2019-02-22,NA,"K02",NA
"4490","B",2019-11-28,NA,"S01",NA
"4491","B",2018-12-16,NA,"K02",NA
"4492","B",2018-03-23,NA,"S01",NA
"4493","B",2019-12-10,NA,"S01",NA
"4494","B",2019-08-08,NA,"S01",NA
"4495","B",2019-06-09,NA,"S01",NA
"4496","B",2018-07-26,NA,"S01",NA
"4497","B",2019-12-29,NA,"S01",NA
"4498","B",2019-01-16,NA,"S01",NA
"4499","B",2019-02-09,NA,"S01",NA
"4500","B",2019-02-12,NA,"S01",NA
"4501","B",2019-07-08,NA,"S01",NA
"4502","B",2019-02-12,NA,"S01",NA
"4503","B",2019-10-22,NA,"S01",NA
"4504","B",2019-01-25,NA,"S01",NA
"4505","B",2019-08-08,NA,"S01",NA
"4506","B",2019-08-25,NA,"S01",NA
"4507","B",2018-04-30,NA,"S01",NA
"4508","B",2019-04-30,NA,"S01",NA
"4509","B",2018-09-21,NA,"K02",NA
"4510","B",2019-11-19,NA,"S01",NA
"4511","B",2018-11-29,NA,"K02",NA
"4512","B",2018-06-08,NA,"S01",NA
"4513","B",2019-12-02,NA,"S01",NA
"4514","B",2019-11-04,NA,"S01",NA
"4515","B",2018-12-19,NA,"S01",NA
"4516","B",2019-05-10,NA,"S01",NA
"4517","B",2019-11-25,NA,"S01",NA
"4518","B",2018-08-15,NA,"K02",NA
"4519","B",2019-07-21,NA,"S01",NA
"4520","B",2018-10-05,NA,"S01",NA
"4521","B",2018-11-18,NA,"S01",NA
"4522","B",2019-08-11,NA,"S01",NA
"4523","B",2019-08-30,NA,"S01",NA
"4524","B",2018-12-10,NA,"S01",NA
"4525","B",2019-02-10,NA,"S01",NA
"4526","B",2019-05-07,NA,"S01",NA
"4527","B",2018-10-13,NA,"K02",NA
"4528","B",2018-10-29,NA,"S01",NA
"4529","B",2018-08-14,NA,"S01",NA
"4530","B",2019-10-13,NA,"S01",NA
"4531","B",2019-12-27,NA,"S01",NA
"4532","B",2019-12-16,NA,"S01",NA
"4533","B",2019-10-09,NA,"S01",NA
"4534","B",2019-06-04,NA,"S01",NA
"4535","B",2019-02-03,NA,"K02",NA
"4536","B",2018-11-02,NA,"S01",NA
"4537","B",2019-05-28,2019-09-08,"S01","Screen shutdown"
"4538","B",2018-12-10,NA,"S01",NA
"4539","B",2019-02-18,NA,"S01",NA
"4540","B",2019-10-28,NA,"S01",NA
"4541","B",2019-08-13,NA,"S01",NA
"4542","B",2019-07-20,NA,"S01",NA
"4543","B",2018-12-14,NA,"S01",NA
"4544","B",2019-08-05,NA,"K02",NA
"4545","B",2019-11-29,NA,"S01",NA
"4546","B",2019-01-23,NA,"S01",NA
"4547","B",2019-01-23,2019-04-15,"K02","Key not responding"
"4548","B",2019-04-17,2019-08-06,"S01","Screen shutdown"
"4549","B",2019-12-10,NA,"S01",NA
"4550","B",2019-04-16,NA,"S01",NA
"4551","B",2018-02-20,NA,"S01",NA
"4552","B",2019-12-23,NA,"S01",NA
"4553","B",2019-04-07,NA,"K02",NA
"4554","B",2018-05-05,2020-01-17,"K02","Key not responding"
"4555","B",2019-09-24,NA,"K02",NA
"4556","B",2019-11-05,NA,"S01",NA
"4557","B",2018-11-14,2019-08-16,"S01","Screen shutdown"
"4558","B",2019-09-26,NA,"S01",NA
"4559","B",2019-12-04,NA,"S01",NA
"4560","B",2019-04-15,NA,"S01",NA
"4561","B",2019-03-24,NA,"S01",NA
"4562","B",2019-09-12,NA,"S01",NA
"4563","B",2018-12-28,2019-09-12,"S01","Screen shutdown"
"4564","B",2019-10-09,NA,"K02",NA
"4565","B",2018-12-19,2020-01-05,"K02","Key not responding"
"4566","B",2019-08-09,NA,"S01",NA
"4567","B",2018-11-27,NA,"S01",NA
"4568","B",2018-07-22,NA,"S01",NA
"4569","B",2019-02-05,2019-07-08,"S01","Screen shutdown"
"4570","B",2018-12-25,NA,"S01",NA
"4571","B",2019-12-01,NA,"S01",NA
"4572","B",2019-10-21,NA,"S01",NA
"4573","B",2018-05-21,NA,"S01",NA
"4574","B",2019-08-10,NA,"S01",NA
"4575","B",2018-12-06,NA,"S01",NA
"4576","B",2019-02-19,NA,"S01",NA
"4577","B",2019-08-27,NA,"S01",NA
"4578","B",2018-11-20,2019-11-08,"S01","Screen shutdown"
"4579","B",2019-05-21,NA,"K02",NA
"4580","B",2019-12-24,NA,"S01",NA
"4581","B",2019-05-01,2019-05-14,"K02","Key not responding"
"4582","B",2018-05-28,2018-12-16,"K02","Key not responding"
"4583","B",2019-03-07,NA,"S01",NA
"4584","B",2019-12-26,NA,"K02",NA
"4585","B",2019-12-18,NA,"S01",NA
"4586","B",2019-06-06,NA,"S01",NA
"4587","B",2019-08-30,NA,"S01",NA
"4588","B",2019-03-06,NA,"S01",NA
"4589","B",2019-12-02,NA,"S01",NA
"4590","B",2019-09-19,NA,"S01",NA
"4591","B",2018-12-07,NA,"K02",NA
"4592","B",2018-02-17,NA,"S01",NA
"4593","B",2019-12-28,NA,"S01",NA
"4594","B",2018-01-18,NA,"S01",NA
"4595","B",2019-07-27,NA,"S01",NA
"4596","B",2019-10-28,NA,"S01",NA
"4597","B",2019-05-15,NA,"S01",NA
"4598","B",2019-06-23,NA,"K02",NA
"4599","B",2019-03-13,NA,"S01",NA
"4600","B",2019-11-26,NA,"S01",NA
"4601","B",2019-12-14,NA,"S01",NA
"4602","B",2018-12-20,NA,"S01",NA
"4603","B",2018-04-16,NA,"S01",NA
"4604","B",2019-11-07,NA,"S01",NA
"4605","B",2018-07-23,NA,"S01",NA
"4606","B",2019-09-16,NA,"S01",NA
"4607","B",2019-12-04,NA,"S01",NA
"4608","B",2019-12-17,NA,"S01",NA
"4609","B",2019-12-06,NA,"S01",NA
"4610","B",2019-12-15,NA,"S01",NA
"4611","B",2019-09-06,NA,"S01",NA
"4612","B",2018-06-07,NA,"S01",NA
"4613","B",2018-01-16,NA,"S01",NA
"4614","B",2018-01-23,NA,"S01",NA
"4615","B",2019-01-21,NA,"S01",NA
"4616","B",2018-11-24,NA,"S01",NA
"4617","B",2018-12-30,NA,"S01",NA
"4618","B",2019-05-29,NA,"S01",NA
"4619","B",2018-04-26,NA,"S01",NA
"4620","B",2019-12-30,NA,"S01",NA
"4621","B",2019-06-19,NA,"S01",NA
"4622","B",2018-05-24,NA,"S01",NA
"4623","B",2018-03-02,2019-08-17,"S01","Screen flickering"
"4624","B",2019-12-08,NA,"K02",NA
"4625","B",2019-09-06,NA,"K02",NA
"4626","B",2019-07-08,NA,"S01",NA
"4627","B",2019-06-26,NA,"S01",NA
"4628","B",2019-06-12,2019-08-18,"S01","Screen shutdown"
"4629","B",2018-08-17,2019-11-01,"K02","Key not responding"
"4630","B",2019-09-26,NA,"K02",NA
"4631","B",2018-12-09,NA,"S01",NA
"4632","B",2018-08-21,2019-09-24,"K02","Key not responding"
"4633","B",2018-09-19,NA,"S01",NA
"4634","B",2018-11-15,NA,"S01",NA
"4635","B",2019-04-06,NA,"S01",NA
"4636","B",2018-12-20,NA,"S01",NA
"4637","B",2018-10-17,NA,"S01",NA
"4638","B",2018-08-14,NA,"K02",NA
"4639","B",2018-11-16,NA,"S01",NA
"4640","B",2019-04-07,NA,"S01",NA
"4641","B",2018-03-03,NA,"K02",NA
"4642","B",2018-09-23,NA,"S01",NA
"4643","B",2019-04-07,NA,"K02",NA
"4644","B",2019-01-09,NA,"S01",NA
"4645","B",2019-11-10,NA,"S01",NA
"4646","B",2019-12-26,NA,"K02",NA
"4647","B",2019-03-19,NA,"K02",NA
"4648","B",2018-07-01,NA,"S01",NA
"4649","B",2019-12-08,NA,"S01",NA
"4650","B",2019-12-30,NA,"S01",NA
"4651","B",2019-03-02,NA,"S01",NA
"4652","B",2019-12-29,NA,"S01",NA
"4653","B",2019-09-21,NA,"S01",NA
"4654","B",2018-09-17,NA,"S01",NA
"4655","B",2018-05-09,NA,"S01",NA
"4656","B",2019-09-10,2019-09-24,"S01","Screen shutdown"
"4657","B",2019-12-27,NA,"K02",NA
"4658","B",2018-12-20,NA,"S01",NA
"4659","B",2019-02-28,NA,"S01",NA
"4660","B",2019-08-02,NA,"K02",NA
"4661","B",2018-03-15,NA,"S01",NA
"4662","B",2019-12-23,NA,"S01",NA
"4663","B",2018-12-02,NA,"S01",NA
"4664","B",2018-03-31,NA,"S01",NA
"4665","B",2019-12-02,NA,"S01",NA
"4666","B",2019-06-06,NA,"S01",NA
"4667","B",2018-10-21,NA,"S01",NA
"4668","B",2018-02-05,NA,"S01",NA
"4669","B",2018-04-18,NA,"K02",NA
"4670","B",2018-05-30,NA,"K02",NA
"4671","B",2018-02-20,NA,"S01",NA
"4672","B",2018-11-24,NA,"S01",NA
"4673","B",2019-12-17,NA,"S01",NA
"4674","B",2018-11-07,NA,"S01",NA
"4675","B",2019-04-15,NA,"S01",NA
"4676","B",2018-12-05,NA,"K02",NA
"4677","B",2018-10-28,NA,"S01",NA
"4678","B",2019-08-27,NA,"S01",NA
"4679","B",2018-12-17,NA,"S01",NA
"4680","B",2018-08-31,NA,"S01",NA
"4681","B",2019-11-21,NA,"S01",NA
"4682","B",2019-01-11,NA,"K02",NA
"4683","B",2019-09-13,NA,"S01",NA
"4684","B",2018-11-19,NA,"S01",NA
"4685","B",2018-12-05,NA,"K02",NA
"4686","B",2019-05-21,NA,"S01",NA
"4687","B",2019-06-12,NA,"S01",NA
"4688","B",2018-04-17,NA,"S01",NA
"4689","B",2019-03-21,NA,"S01",NA
"4690","B",2019-04-28,NA,"S01",NA
"4691","B",2018-12-02,NA,"K02",NA
"4692","B",2019-11-24,NA,"K02",NA
"4693","B",2018-12-28,NA,"S01",NA
"4694","B",2019-11-03,NA,"S01",NA
"4695","B",2019-12-08,2019-12-14,"K02","Key not responding"
"4696","B",2019-09-02,NA,"S01",NA
"4697","B",2018-10-06,NA,"S01",NA
"4698","B",2019-04-24,NA,"S01",NA
"4699","B",2019-08-08,NA,"S01",NA
"4700","B",2019-07-28,NA,"S01",NA
"4701","B",2019-06-26,NA,"K02",NA
"4702","B",2018-07-30,NA,"S01",NA
"4703","B",2019-12-24,NA,"K02",NA
"4704","B",2018-01-02,NA,"S01",NA
"4705","B",2019-05-11,2019-11-17,"K02","Key not responding"
"4706","B",2019-01-30,2019-09-30,"S01","Screen shutdown"
"4707","B",2019-03-06,NA,"K02",NA
"4708","B",2019-08-29,NA,"S01",NA
"4709","B",2018-09-09,2019-12-13,"S01","Screen flickering"
"4710","B",2019-09-07,NA,"K02",NA
"4711","B",2019-02-26,NA,"K02",NA
"4712","B",2019-03-31,2019-08-07,"S01","Screen shutdown"
"4713","B",2019-12-03,NA,"S01",NA
"4714","B",2018-02-17,NA,"S01",NA
"4715","B",2018-11-19,NA,"K02",NA
"4716","B",2018-12-27,2019-06-07,"S01","Screen shutdown"
"4717","B",2019-12-06,NA,"S01",NA
"4718","B",2019-11-21,NA,"S01",NA
"4719","B",2019-06-28,2019-12-09,"S01","Screen shutdown"
"4720","B",2019-12-13,NA,"S01",NA
"4721","B",2019-12-03,NA,"S01",NA
"4722","B",2019-11-07,NA,"S01",NA
"4723","B",2018-12-14,NA,"K02",NA
"4724","B",2019-11-22,NA,"S01",NA
"4725","B",2019-01-15,NA,"S01",NA
"4726","B",2018-11-01,NA,"S01",NA
"4727","B",2019-11-13,NA,"K02",NA
"4728","B",2019-11-03,NA,"S01",NA
"4729","B",2019-06-23,NA,"S01",NA
"4730","B",2019-08-04,NA,"S01",NA
"4731","B",2019-09-24,NA,"K02",NA
"4732","B",2018-12-26,NA,"S01",NA
"4733","B",2019-06-15,2019-06-23,"S01","Screen shutdown"
"4734","B",2019-03-04,NA,"S01",NA
"4735","B",2019-05-08,NA,"S01",NA
"4736","B",2019-12-26,NA,"S01",NA
"4737","B",2019-08-21,NA,"S01",NA
"4738","B",2019-08-05,NA,"S01",NA
"4739","B",2019-08-10,NA,"K02",NA
"4740","B",2019-12-05,NA,"K02",NA
"4741","B",2019-04-06,NA,"S01",NA
"4742","B",2018-09-02,2018-11-03,"K02","Key not responding"
"4743","B",2019-07-11,NA,"S01",NA
"4744","B",2018-06-10,NA,"S01",NA
"4745","B",2019-04-04,NA,"S01",NA
"4746","B",2019-12-31,2020-01-04,"S01","Screen shutdown"
"4747","B",2019-01-13,NA,"S01",NA
"4748","B",2019-12-30,NA,"S01",NA
"4749","B",2019-10-03,NA,"S01",NA
"4750","B",2019-12-02,NA,"S01",NA
"4751","B",2019-01-13,NA,"K02",NA
"4752","B",2018-01-22,NA,"S01",NA
"4753","B",2019-05-20,NA,"K02",NA
"4754","B",2019-03-30,NA,"S01",NA
"4755","B",2019-08-29,NA,"S01",NA
"4756","B",2019-11-21,NA,"S01",NA
"4757","B",2019-11-14,NA,"S01",NA
"4758","B",2018-08-16,2020-01-13,"K02","Key not responding"
"4759","B",2019-05-12,NA,"S01",NA
"4760","B",2018-11-01,2019-01-21,"K02","Key not responding"
"4761","B",2018-11-11,NA,"S01",NA
"4762","B",2019-04-21,NA,"K02",NA
"4763","B",2018-11-08,2019-05-20,"K02","Key not responding"
"4764","B",2019-10-12,NA,"S01",NA
"4765","B",2018-12-20,2019-04-25,"S01","Screen shutdown"
"4766","B",2018-11-18,NA,"S01",NA
"4767","B",2019-10-20,NA,"S01",NA
"4768","B",2018-08-20,2019-09-22,"S01","Screen shutdown"
"4769","B",2019-07-04,NA,"K02",NA
"4770","B",2019-04-03,NA,"S01",NA
"4771","B",2019-06-25,NA,"S01",NA
"4772","B",2018-08-14,2019-05-29,"K02","Key not responding"
"4773","B",2019-03-20,NA,"S01",NA
"4774","B",2019-11-19,NA,"S01",NA
"4775","B",2018-12-13,NA,"S01",NA
"4776","B",2018-12-19,NA,"S01",NA
"4777","B",2019-12-17,NA,"S01",NA
"4778","B",2018-08-11,NA,"S01",NA
"4779","B",2019-08-15,NA,"K02",NA
"4780","B",2019-12-09,NA,"S01",NA
"4781","B",2019-03-13,NA,"S01",NA
"4782","B",2019-10-22,NA,"S01",NA
"4783","B",2018-08-15,2019-09-22,"S01","Screen flickering"
"4784","B",2019-03-25,2019-10-13,"S01","Screen shutdown"
"4785","B",2018-05-22,NA,"S01",NA
"4786","B",2019-12-25,NA,"S01",NA
"4787","B",2018-12-01,NA,"K02",NA
"4788","B",2018-08-23,2019-07-11,"K02","Key not responding"
"4789","B",2018-05-07,NA,"K02",NA
"4790","B",2019-07-21,NA,"S01",NA
"4791","B",2019-06-13,NA,"S01",NA
"4792","B",2019-06-21,2019-09-16,"K02","Key not responding"
"4793","B",2019-06-01,NA,"S01",NA
"4794","B",2019-06-23,NA,"S01",NA
"4795","B",2019-04-22,NA,"K02",NA
"4796","B",2018-09-29,2018-12-19,"K02","Key not responding"
"4797","B",2019-01-26,NA,"S01",NA
"4798","B",2019-12-06,NA,"K02",NA
"4799","B",2019-07-06,NA,"S01",NA
"4800","B",2019-10-11,NA,"K02",NA
"4801","B",2019-04-06,NA,"K02",NA
"4802","B",2019-06-16,NA,"S01",NA
"4803","B",2019-06-09,NA,"S01",NA
"4804","B",2018-12-28,NA,"S01",NA
"4805","B",2019-10-22,NA,"S01",NA
"4806","B",2019-12-17,NA,"S01",NA
"4807","B",2019-10-15,NA,"K02",NA
"4808","B",2018-09-29,NA,"S01",NA
"4809","B",2019-11-28,NA,"K02",NA
"4810","B",2018-12-22,NA,"S01",NA
"4811","B",2019-07-16,NA,"S01",NA
"4812","B",2019-12-17,NA,"S01",NA
"4813","B",2018-12-01,2019-04-17,"S01","Screen shutdown"
"4814","B",2018-08-07,NA,"K02",NA
"4815","B",2019-07-23,NA,"S01",NA
"4816","B",2019-12-31,NA,"S01",NA
"4817","B",2019-12-06,NA,"S01",NA
"4818","B",2018-10-16,NA,"S01",NA
"4819","B",2019-11-23,NA,"S01",NA
"4820","B",2019-08-20,NA,"S01",NA
"4821","B",2018-11-19,NA,"S01",NA
"4822","B",2018-12-19,NA,"S01",NA
"4823","B",2019-01-23,2019-11-05,"K02","Key not responding"
"4824","B",2018-10-02,NA,"S01",NA
"4825","B",2019-11-03,NA,"S01",NA
"4826","B",2018-02-08,2019-02-25,"K02","Key not responding"
"4827","B",2018-12-27,NA,"K02",NA
"4828","B",2018-08-11,NA,"S01",NA
"4829","B",2019-10-10,NA,"S01",NA
"4830","B",2019-12-31,NA,"S01",NA
"4831","B",2019-12-21,NA,"S01",NA
"4832","B",2018-12-02,NA,"S01",NA
"4833","B",2019-04-26,NA,"S01",NA
"4834","B",2019-10-24,NA,"S01",NA
"4835","B",2018-12-25,NA,"S01",NA
"4836","B",2018-06-28,NA,"S01",NA
"4837","B",2019-10-18,NA,"K02",NA
"4838","B",2019-12-29,NA,"S01",NA
"4839","B",2018-12-21,NA,"S01",NA
"4840","B",2019-10-18,NA,"S01",NA
"4841","B",2019-05-17,NA,"S01",NA
"4842","B",2018-09-15,2019-03-15,"K02","Key not responding"
"4843","B",2019-08-19,NA,"S01",NA
"4844","B",2018-08-20,NA,"S01",NA
"4845","B",2019-07-08,NA,"S01",NA
"4846","B",2019-01-30,NA,"K02",NA
"4847","B",2018-02-15,NA,"S01",NA
"4848","B",2019-12-19,NA,"S01",NA
"4849","B",2019-10-14,NA,"S01",NA
"4850","B",2018-01-21,2018-05-16,"S01","Screen shutdown"
"4851","B",2019-07-04,NA,"S01",NA
"4852","B",2019-03-16,NA,"K02",NA
"4853","B",2018-05-15,NA,"S01",NA
"4854","B",2019-12-15,NA,"K02",NA
"4855","B",2019-06-14,NA,"K02",NA
"4856","B",2019-08-11,NA,"S01",NA
"4857","B",2018-12-31,NA,"S01",NA
"4858","B",2018-05-15,2019-02-01,"S01","Screen shutdown"
"4859","B",2018-10-15,NA,"S01",NA
"4860","B",2019-11-17,NA,"K02",NA
"4861","B",2019-09-10,NA,"S01",NA
"4862","B",2018-08-01,NA,"S01",NA
"4863","B",2019-06-28,NA,"S01",NA
"4864","B",2019-06-27,2019-11-19,"K02","Key not responding"
"4865","B",2019-06-01,NA,"S01",NA
"4866","B",2018-05-22,NA,"S01",NA
"4867","B",2019-06-09,NA,"S01",NA
"4868","B",2019-01-31,2019-03-10,"S01","Screen shutdown"
"4869","B",2019-02-03,2019-08-06,"K02","Key not responding"
"4870","B",2018-02-25,NA,"S01",NA
"4871","B",2019-12-26,NA,"S01",NA
"4872","B",2019-05-01,NA,"S01",NA
"4873","B",2018-05-25,NA,"S01",NA
"4874","B",2018-08-11,NA,"S01",NA
"4875","B",2018-10-12,2019-03-11,"S01","Screen shutdown"
"4876","B",2019-05-11,NA,"S01",NA
"4877","B",2019-06-06,NA,"S01",NA
"4878","B",2018-10-19,NA,"S01",NA
"4879","B",2019-11-29,NA,"K02",NA
"4880","B",2019-07-02,NA,"S01",NA
"4881","B",2019-09-13,NA,"S01",NA
"4882","B",2019-07-03,NA,"S01",NA
"4883","B",2019-03-29,NA,"S01",NA
"4884","B",2019-03-23,NA,"S01",NA
"4885","B",2019-06-23,NA,"S01",NA
"4886","B",2019-05-21,NA,"S01",NA
"4887","B",2019-05-27,NA,"S01",NA
"4888","B",2018-12-19,NA,"S01",NA
"4889","B",2019-11-07,NA,"S01",NA
"4890","B",2019-04-16,NA,"S01",NA
"4891","B",2018-07-13,NA,"K02",NA
"4892","B",2019-12-28,NA,"S01",NA
"4893","B",2018-11-22,NA,"S01",NA
"4894","B",2019-01-04,2019-10-17,"S01","Screen shutdown"
"4895","B",2019-03-06,NA,"K02",NA
"4896","B",2019-12-31,NA,"S01",NA
"4897","B",2019-11-04,NA,"S01",NA
"4898","B",2019-12-03,NA,"S01",NA
"4899","B",2019-12-29,NA,"K02",NA
"4900","B",2018-02-15,NA,"S01",NA
"4901","B",2019-02-17,NA,"S01",NA
"4902","B",2019-03-06,NA,"S01",NA
"4903","B",2019-12-14,NA,"S01",NA
"4904","B",2018-10-16,2019-01-27,"S01","Screen shutdown"
"4905","B",2019-05-15,NA,"S01",NA
"4906","B",2019-06-07,NA,"S01",NA
"4907","B",2018-07-20,NA,"S01",NA
"4908","B",2018-09-09,NA,"S01",NA
"4909","B",2018-12-26,2019-03-03,"S01","Screen shutdown"
"4910","B",2018-11-22,NA,"K02",NA
"4911","B",2019-03-19,NA,"S01",NA
"4912","B",2019-10-13,NA,"S01",NA
"4913","B",2019-11-16,NA,"S01",NA
"4914","B",2019-01-12,NA,"K02",NA
"4915","B",2019-02-13,NA,"K02",NA
"4916","B",2019-10-02,2019-10-26,"S01","Screen shutdown"
"4917","B",2019-12-27,NA,"S01",NA
"4918","B",2019-10-10,2019-10-26,"S01","Screen shutdown"
"4919","B",2018-06-13,NA,"S01",NA
"4920","B",2019-12-02,NA,"S01",NA
"4921","B",2018-11-05,NA,"S01",NA
"4922","B",2019-03-16,NA,"K02",NA
"4923","B",2019-11-10,NA,"K02",NA
"4924","B",2019-01-22,2019-11-30,"S01","Screen shutdown"
"4925","B",2019-08-02,NA,"S01",NA
"4926","B",2018-12-29,2019-09-30,"K02","Key not responding"
"4927","B",2019-01-19,NA,"S01",NA
"4928","B",2018-10-22,NA,"S01",NA
"4929","B",2019-07-06,NA,"S01",NA
"4930","B",2019-12-15,NA,"K02",NA
"4931","B",2018-12-23,2019-08-08,"S01","Screen shutdown"
"4932","B",2019-05-03,NA,"S01",NA
"4933","B",2018-12-08,NA,"S01",NA
"4934","B",2018-11-30,NA,"S01",NA
"4935","B",2019-11-28,NA,"K02",NA
"4936","B",2018-07-19,2020-01-04,"S01","Screen shutdown"
